ExperimentSTOCHASTIC
(0.1262283906340599, 0.14809467688202857, 0.0461823582649231, 0.006084344983100891)
(0.1316629832983017, 0.16320386216044425, 0.05166952073574066, 0.013352255821228027)
(0.12319158151745796, 0.15095529288053514, 0.04940544962882996, 0.017454530000686645)
(0.11942404135130345, 0.13503718379884957, 0.04919208645820618, 0.02217583477497101)
(0.18917475137859582, 0.16330364137887954, 0.05323362469673157, 0.006587940454483032)
(0.17662391997873783, 0.17528824165463447, 0.0584875476360321, 0.008125519752502442)
(0.1317888208013028, 0.12661218613386155, 0.046484517455101015, 0.015846421718597414)
(0.1798037029057741, 0.20380376428365707, 0.05352829933166504, 0.01160922646522522)
(0.19086117686703802, 0.18722510688006877, 0.06468756079673767, 0.02850091755390167)
(0.15255274146795272, 0.15230086103081703, 0.06719056665897369, 0.030678242444992065)
(0.16723736256361008, 0.20056568279862405, 0.04447835683822632, 0.02278200626373291)
(0.20455516293644904, 0.22553229004144668, 0.06333223164081574, 0.04740000665187836)
