ExperimentUNCERTAINONLY
(0.16236752662807702, 0.13926333114504813, 0.061414520740509036, 0.11541221478488296)
(0.15015273913741112, 0.16614748798310758, 0.056231553554534915, 0.12668697461485862)
(0.12943194404244424, 0.165649973154068, 0.05983224332332611, 0.08539454117417336)
(0.14484426133334638, 0.11452340632677079, 0.060464106798172, 0.08752124020829796)
(0.18945718541741371, 0.1574518345296383, 0.060576730966567995, 0.1034955358505249)
(0.15062476156279445, 0.15709595620632172, 0.062030632495880124, 0.11144657611846924)
(0.18976761505007744, 0.1815629556775093, 0.05729840099811554, 0.10204213967546821)
(0.16702305391430855, 0.150460601747036, 0.0630182695388794, 0.10002867370843888)
(0.14834748454391955, 0.17265784442424775, 0.05816204488277435, 0.0903960782289505)
(0.16619197472929956, 0.15374004594981672, 0.05579510509967804, 0.09489795891568065)
(0.1584583429992199, 0.1458948090672493, 0.06648633420467377, 0.15210583209991455)
(0.15934826217591763, 0.1512997329980135, 0.05718844950199127, 0.10522604629397392)
